9.3525552	0.174035	5.562023115
9.3521316	0.049437	4.241332975
9.3535888	0.484011	7.766153279
9.352982667	0.292401	7.915330657
9.354884267	0.832151	8.838120409
9.355393733	0.945649	18.66395538
9.354701733	0.710502	53.17704106
9.355603333	0.936605	24.28915786
9.357616267	1.48661	17.26782135
9.359698267	2.090032	23.47156777
9.3640408	3.325524	14.16996027
9.365007333	3.553291	85.95751033
9.367139867	4.193926	45.9827376
9.368225867	4.43358	95.4541056
9.372794667	5.97292	30.56711419
9.3745728	6.405702	84.23106583
9.3764704	6.836865	84.24074935
9.376564667	6.569803	1629.536472
9.379988533	7.43021	50.74042881
9.3843	8.435898	45.74842803
9.386304667	8.585048	100.1314366
9.387740933	8.505258	138.4593535
9.389282133	7.898187	89.32783194
9.392406267	8.014293	59.9798733
9.3948804	7.321082	58.48069777
9.396423467	6.95745	105.4229811
9.396337467	5.217956	186.54884
9.396222133	4.065888	285.1980519
9.392904133	1.230662099	26.7024513
