0.014478987	11.1428712	44948.38058
0.0296638	11.14307853	41186.90128
0.055016334	11.15017693	346206.766
0.078785527	11.14173987	48883.75021
0.116327879	11.2069808	95676.84962
0.125045793	11.20650627	162469.5678
0.141661337	11.1987276	224956.2638
0.157551977	11.1877724	207153.7577
0.172755866	11.14310987	8036.873239
0.17416752	11.14398733	25156.51025
0.176323153	11.14297227	2434.666082
0.18862743	11.20782467	98821.9316
0.219702884	11.2002632	132929.862
0.243510229	11.20774373	55131.08442
0.266001303	11.1600172	142549.5798
0.268862763	11.14688813	39561.67779
0.271705146	11.14500893	21066.77432
0.320121046	11.16225467	120194.3623
0.366400389	11.158158	100094.8909
0.376587186	11.15280907	68636.99546
0.398200746	11.20629907	61005.44823
0.398887496	11.15559707	80739.57016
0.399631476	11.1866712	84812.86145
0.415522116	11.1497924	46041.05115
0.432137659	11.174074	84124.16094
0.454476122	11.19438373	75996.94531
0.46248821	11.1710536	83902.1043
0.465368746	11.20351587	57209.51663
0.465387822	11.1910252	76572.42261
0.479828656	11.19773747	71975.92009
0.651134716	11.183878	51552.25051
0.751552879	11.17932693	45025.46654
0.796401492	11.16782107	50944.14614
