1.713030253	7.342404	60.59778975
1.71425884	7.375326	60.37273473
1.716151907	7.37267	39.1673611
1.71681636	7.415213	112.2340335
1.717486213	7.45594	111.9407228
1.719041987	7.449199	48.15359082
1.72193288	7.360287	25.60519612
1.722269347	7.411941	221.541623
1.7227154	7.457043	168.1300272
1.722825773	7.522135	685.3973008
1.72382516	7.533305	75.80841648
1.72472504	7.549514	84.37228679
1.724277467	7.794952	235.6983951
1.72483776	7.832306	140.5852044
1.722723933	8.27013	124.8830602
1.719277427	8.889562	58305.45802
